	extraversion_mean	neuroticism_mean	agreeableness_mean	conscientiousness_mean	openness_mean	extraversion_mean_rank	neuroticism_mean_rank	agreeableness_mean_rank	conscientiousness_mean_rank	openness_mean_rank	extraversion_mean_perc	neuroticism_mean_perc	agreeableness_mean_perc	conscientiousness_mean_perc	openness_mean_perc
176	2.9	4.8	3.8	3.5	4.9	9737	8032	6643	2734	1680	97.36973697369737	80.31803180318032	66.42664266426642	27.33273327332733	16.791679167916794
177	2.8	2.1	2.9	3.5	3.0	2501	6890	7383	1032	5936	25.002500250025	68.8968896889689	73.82738273827383	10.311031103110311	59.35593559355936
178	3.8	4.4	3.9	2.0	4.0	3594	7643	62	8790	2236	35.93359335933594	76.42764276427643	0.6100610061006101	87.8987898789879	22.352235223522353
179	2.5	3.1	2.8	2.6	2.9	7572	209	9443	4991	1282	75.71757175717572	2.0802080208020803	94.42944294429442	49.90499049904991	12.811281128112812
180	2.8	2.1	3.4	3.2	4.4	2180	631	498	5979	9153	21.79217921792179	6.300630063006301	4.970497049704971	59.78597859785979	91.52915291529153
181	3.1	3.1	4.8	3.1	3.9	1870	1146	7827	8219	9235	18.69186918691869	11.451145114511451	78.26782678267826	82.18821882188219	92.34923492349235
182	3.7	2.4	4.5	3.5	4.6	1130	7763	8418	9811	1961	11.29112911291129	77.62776277627763	84.17841784178418	98.10981098109811	19.6019601960196
183	4.4	2.0	4.9	3.4	4.8	5059	7596	3116	4378	8857	50.58505850585059	75.95759575957595	31.153115311531153	43.77437743774377	88.56885688568858
184	1.5	4.9	3.5	2.6	4.2	885	791	5942	8096	6661	8.84088408840884	7.9007900790079	59.41594159415941	80.95809580958095	66.6066606660666
185	2.6	2.8	3.3	3.1	4.6	283	6923	8483	8091	8870	2.8202820282028203	69.22692269226923	84.82848284828482	80.90809080908092	88.69886988698869
186	2.7	4.1	3.7	3.1	3.0	3448	7681	3891	7016	3540	34.473447344734474	76.8076807680768	38.90389038903891	70.15701570157016	35.393539353935395
187	2.8	4.9	5.0	3.5	3.8	9556	290	3959	9914	394	95.55955595559556	2.8902890289028904	39.58395839583959	99.13991399139914	3.9303930393039304
188	1.9	3.7	4.1	3.2	3.9	7253	5886	1089	3086	22	72.52725272527253	58.855885588558856	10.88108810881088	30.853085308530854	0.21002100210021002
189	3.7	4.3	3.7	3.2	4.3	2507	9314	5626	6993	8178	25.06250625062506	93.13931393139315	56.255625562556254	69.92699269926993	81.77817781778178
190	3.0	3.3	4.9	3.3	3.5	3333	8027	3233	8079	1239	33.323332333233324	80.26802680268027	32.323232323232325	80.7880788078808	12.38123812381238
191	3.9	2.8	4.1	2.7	4.0	6661	746	3454	8038	3403	66.6066606660666	7.45074507450745	34.533453345334536	80.37803780378037	34.02340234023402
192	4.0	2.8	4.5	2.8	3.2	2085	1258	3924	6151	834	20.842084208420843	12.57125712571257	39.23392339233923	61.50615061506151	8.330833083308331
193	3.4	2.2	2.8	3.1	4.5	4211	1033	3241	2319	2442	42.104210421042104	10.321032103210321	32.4032403240324	23.18231823182318	24.412441244124413
194	4.0	4.3	3.0	3.6	4.1	223	7895	8268	6162	5565	2.22022202220222	78.94789478947895	82.67826782678269	61.61616161616161	55.64556455645564
195	1.4	4.4	3.5	3.3	3.4	7260	7222	3579	6030	4544	72.59725972597259	72.21722172217223	35.78357835783578	60.2960296029603	45.43454345434543
196	4.1	2.2	3.3	3.3	4.0	9065	8583	8865	8282	8360	90.64906490649065	85.82858285828583	88.64886488648865	82.81828182818282	83.59835983598359
197	3.2	2.8	4.0	2.5	2.9	4156	7345	6724	4239	9880	41.55415541554156	73.44734473447345	67.23672367236723	42.38423842384238	98.79987998799879
198	3.8	3.9	4.7	2.9	4.1	1413	8448	5756	6032	3885	14.12141214121412	84.47844784478448	57.555755575557555	60.31603160316031	38.843884388438845
199	2.4	2.1	3.3	3.7	4.5	1310	1350	2017	5459	6995	13.091309130913093	13.491349134913492	20.162016201620162	54.58545854585458	69.94699469946994
200	4.3	4.6	4.9	3.6	4.9	295	7098	467	3519	2834	2.9402940294029403	70.97709770977097	4.66046604660466	35.18351835183518	28.332833283328334
201	3.8	3.2	4.0	4.3	3.7	253	1071	5309	482	3161	2.5202520252025202	10.701070107010702	53.085308530853084	4.81048104810481	31.6031603160316
202	3.9	3.2	3.1	2.5	3.9	4678	1249	6386	2576	6302	46.77467746774677	12.481248124812481	63.856385638563864	25.752575257525752	63.01630163016302
203	2.0	3.5	4.3	3.2	4.3	4110	9144	2893	4404	2582	41.094109410941094	91.43914391439144	28.922892289228923	44.034403440344036	25.81258125812581
204	2.9	1.2	4.4	4.5	4.1	3249	9160	5392	3686	6227	32.48324832483248	91.5991599159916	53.91539153915391	36.85368536853685	62.266226622662266
205	3.7	4.5	4.6	3.6	3.8	7203	9165	5509	4437	7827	72.02720272027203	91.64916491649166	55.08550855085509	44.364436443644365	78.26782678267826
206	2.3	3.3	3.7	2.9	3.3	7232	2651	6735	2698	6451	72.31723172317231	26.5026502650265	67.34673467346735	26.972697269726975	64.5064506450645
207	3.9	1.1	4.0	3.8	5.0	907	5632	660	6961	1138	9.06090609060906	56.31563156315632	6.59065906590659	69.6069606960696	11.371137113711372
208	4.0	1.3	3.6	4.2	4.8	3617	1697	8212	6029	3929	36.163616361636166	16.96169616961696	82.11821182118211	60.286028602860284	39.283928392839286
209	3.8	1.4	5.0	3.4	3.8	7309	4048	6030	2831	5604	73.08730873087309	40.474047404740475	60.2960296029603	28.302830283028303	56.03560356035604
210	3.5	2.0	4.2	1.9	4.8	8145	4417	6366	6702	2634	81.44814481448145	44.164416441644164	63.65636563656366	67.01670167016701	26.332633263326333
211	2.5	3.0	3.3	4.1	4.4	8139	4129	4716	1090	1482	81.38813881388138	41.284128412841284	47.154715471547156	10.891089108910892	14.81148114811481
212	4.3	1.9	3.7	3.2	3.9	594	1755	4413	4100	5136	5.93059305930593	17.54175417541754	44.124412441244125	40.99409940994099	51.35513551355135
213	3.5	3.0	4.2	3.7	4.5	8447	4140	2424	1346	4092	84.46844684468446	41.394139413941396	24.232423242324234	13.451345134513451	40.914091409140916
214	3.1	2.4	4.4	4.6	3.9	7418	4993	7816	9837	7094	74.17741774177418	49.924992499249925	78.15781578157815	98.36983698369836	70.93709370937094
215	2.7	3.3	4.2	4.0	2.8	7457	4891	2051	7758	7385	74.56745674567456	48.9048904890489	20.502050205020502	77.57775777577758	73.84738473847385
216	2.9	3.8	2.8	3.1	3.4	7980	5187	6609	2126	9611	79.7979797979798	51.86518651865186	66.08660866086609	21.252125212521253	96.10961096109611
217	4.4	2.1	2.7	2.8	3.7	7551	5625	521	4802	2306	75.5075507550755	56.24562456245624	5.2005200520052	48.014801480148016	23.05230523052305
218	3.6	3.7	3.8	2.4	3.3	760	112	1071	8870	391	7.590759075907591	1.11011101110111	10.701070107010702	88.69886988698869	3.9003900390039004
219	3.0	2.4	4.1	3.4	3.5	7899	2406	9052	7978	3985	78.98789878987898	24.052405240524052	90.51905190519052	79.77797779777977	39.843984398439844
220	3.2	3.2	4.4	4.0	3.9	3445	4543	4693	965	3696	34.44344434443444	45.424542454245426	46.92469246924693	9.64096409640964	36.95369536953695
221	3.4	2.8	3.5	4.4	3.7	7707	2441	9192	9451	3607	77.06770677067706	24.402440244024405	91.91919191919192	94.50945094509451	36.063606360636065
222	1.2	2.9	2.7	2.8	4.4	3355	4534	7851	6204	91	33.54335433543355	45.33453345334533	78.5078507850785	62.03620362036204	0.9000900090009001
223	3.4	2.3	3.5	4.1	4.5	3360	4531	6189	1774	1040	33.59335933593359	45.3045304530453	61.88618861886188	17.73177317731773	10.39103910391039
224	2.8	3.5	3.7	3.6	2.9	8062	1981	8549	5968	9396	80.61806180618062	19.801980198019802	85.4885488548855	59.67596759675967	93.95939593959396
225	2.5	3.4	3.6	3.0	4.0	4128	4487	6312	1619	9560	41.27412741274127	44.86448644864486	63.116311631163114	16.181618161816182	95.59955995599559
226	3.3	4.2	4.0	2.9	3.5	491	9925	3220	1195	6300	4.9004900490049	99.24992499249925	32.19321932193219	11.941194119411941	62.99629962996299
227	3.5	2.7	3.8	3.6	3.3	6794	9946	5619	1588	7911	67.93679367936794	99.45994599459947	56.18561856185619	15.871587158715872	79.1079107910791
228	2.9	3.1	3.8	2.3	4.4	1268	2901	6076	9698	6664	12.67126712671267	29.002900290029004	60.75607560756075	96.97969796979699	66.63666366636663
229	2.0	3.5	4.4	3.6	3.9	4061	3273	4898	7162	8093	40.6040604060406	32.72327232723272	48.974897489748976	71.61716171617162	80.92809280928093
230	2.2	3.4	3.9	2.9	4.2	3047	3654	8980	2988	497	30.463046304630463	36.533653365336534	89.7989798979898	29.872987298729875	4.960496049604961
231	2.7	1.5	4.4	4.0	4.2	1246	5412	6316	8212	8516	12.451245124512452	54.11541154115411	63.15631563156315	82.11821182118211	85.15851585158516
232	3.1	2.0	3.4	1.8	3.7	8740	3732	3618	5689	373	87.3987398739874	37.313731373137315	36.17361736173617	56.885688568856885	3.7203720372037203
233	2.4	3.0	4.8	3.4	4.5	3956	2356	8848	2543	8258	39.55395539553955	23.552355235523553	88.47884788478848	25.422542254225423	82.57825782578257
234	4.4	2.2	4.4	4.5	3.7	3940	3584	3896	1693	778	39.39393939393939	35.83358335833584	38.95389538953896	16.92169216921692	7.770777077707771
235	3.6	2.0	3.9	5.0	4.1	6468	5320	3186	7470	7715	64.67646764676468	53.1953195319532	31.85318531853185	74.6974697469747	77.14771477147715
236	2.8	1.5	4.5	3.4	4.6	2047	5469	1407	3301	5738	20.462046204620464	54.685468546854686	14.06140614061406	33.003300330033	57.37573757375738
237	2.3	3.4	4.3	3.9	4.3	3159	2295	9266	5509	7986	31.583158315831582	22.94229422942294	92.65926592659267	55.08550855085509	79.85798579857986
238	3.2	2.0	3.5	3.9	4.2	1150	2335	2199	6835	8096	11.49114911491149	23.342334233423344	21.98219821982198	68.34683468346834	80.95809580958095
239	2.5	1.9	4.4	3.8	4.6	3905	2323	7243	1270	9432	39.043904390439046	23.22232223222322	72.42724272427242	12.69126912691269	94.31943194319432
240	3.6	3.8	4.6	2.2	4.5	1125	9657	1339	5044	8839	11.24112411241124	96.56965696569657	13.381338133813381	50.43504350435043	88.38883888388838
241	3.3	4.6	3.8	2.6	4.0	3891	3333	2195	7836	2950	38.90389038903891	33.323332333233324	21.942194219421943	78.35783578357835	29.492949294929495
242	3.6	2.9	3.7	2.5	3.4	1100	2043	8583	6258	6013	10.99109910991099	20.42204220422042	85.82858285828583	62.57625762576258	60.12601260126013
243	3.2	3.2	3.7	3.5	3.4	3867	3329	5367	322	9475	38.66386638663866	33.283328332833285	53.66536653665367	3.2103210321032103	94.74947494749475
244	3.4	1.2	3.5	4.2	3.4	1091	7168	3495	9285	6656	10.901090109010902	71.67716771677168	34.94349434943494	92.84928492849285	66.55665566556655
245	3.5	3.4	4.6	4.5	3.7	3837	7042	1516	1293	6696	38.36383638363836	70.41704170417042	15.151515151515152	12.921292129212922	66.95669566956695
246	2.6	3.5	4.0	3.6	2.7	2093	732	6751	5786	6272	20.92209220922092	7.310731073107311	67.50675067506751	57.855785578557864	62.71627162716271
247	2.7	3.1	4.0	3.0	2.9	1072	7082	8247	5565	1195	10.711071107110712	70.81708170817082	82.46824682468247	55.64556455645564	11.941194119411941
248	2.1	3.3	3.7	2.4	4.0	6513	7926	3739	4188	6743	65.12651265126512	79.25792579257926	37.38373837383738	41.874187418741876	67.42674267426743
249	1.7	3.7	3.8	3.8	3.4	473	4284	849	3004	8076	4.72047204720472	42.834283428342836	8.48084808480848	30.033003300330037	80.75807580758075
250	3.8	1.5	3.5	4.0	3.5	3387	4293	6390	211	8520	33.86338633863386	42.924292429242925	63.8963896389639	2.1002100210021	85.1985198519852
251	2.7	2.1	4.2	3.2	4.2	28	7218	4059	1688	1518	0.27002700270027	72.17721772177218	40.58405840584059	16.87168716871687	15.171517151715172
252	1.3	3.0	3.2	3.4	3.2	9742	3487	7398	7497	9056	97.41974197419742	34.863486348634865	73.97739773977398	74.96749674967496	90.55905590559055
253	2.3	4.7	2.4	2.2	2.6	5119	615	6740	8330	2208	51.18511851185118	6.14061406140614	67.3967396739674	83.2983298329833	22.072207220722074
254	3.4	2.4	4.0	1.6	3.3	2698	7043	7639	2682	1894	26.972697269726975	70.42704270427042	76.38763876387638	26.812681268126816	18.93189318931893
255	2.9	3.5	3.7	3.6	3.1	1681	2026	4841	8767	8058	16.8016801680168	20.25202520252025	48.40484048404841	87.66876687668767	80.57805780578057
256	3.2	1.6	4.8	3.6	3.8	9690	3843	865	5152	6261	96.89968996899691	38.42384238423842	8.64086408640864	51.515151515151516	62.60626062606261
257	1.2	3.6	3.1	3.4	4.7	4640	1008	7480	7658	3452	46.3946394639464	10.071007100710071	74.79747974797479	76.57765776577658	34.51345134513451
258	3.1	3.0	3.6	3.9	3.9	9323	9040	1346	5169	5473	93.22932293229323	90.3990399039904	13.451345134513451	51.68516851685169	54.725472547254725
259	2.6	3.4	3.9	4.5	3.7	1539	3781	7474	6039	8974	15.381538153815383	37.80378037803781	74.73747374737474	60.386038603860385	89.73897389738974
260	3.6	2.3	4.7	4.4	4.3	5019	3890	7007	9105	8872	50.18501850185019	38.893889388938895	70.06700670067006	91.04910491049105	88.71887188718873
261	4.0	4.3	4.1	3.8	3.5	9848	2365	3424	9736	8316	98.47984798479848	23.642364236423642	34.233423342334234	97.35973597359737	83.15831583158317
262	2.3	3.2	3.9	3.9	3.7	1470	3777	6944	7670	542	14.69146914691469	37.76377637763776	69.43694369436943	76.6976697669767	5.41054105410541
263	2.4	2.5	4.1	4.1	4.0	5519	7553	6475	97	5776	55.18551855185518	75.52755275527552	64.74647464746475	0.9600960096009602	57.755775577557756
264	2.3	2.2	4.0	2.7	2.5	9620	7533	1007	1388	7103	96.19961996199619	75.32753275327534	10.061006100610062	13.871387138713873	71.02710271027102
265	3.4	4.5	4.2	2.9	4.0	5088	3368	9169	8822	3012	50.87508750875087	33.673367336733676	91.68916891689169	88.21882188218821	30.11301130113011
266	2.9	3.8	4.5	3.4	3.7	4334	361	7513	332	7095	43.33433343334334	3.6003600360036003	75.12751275127513	3.31033103310331	70.94709470947095
267	3.2	4.1	3.8	2.2	4.3	4703	7239	9258	6369	3046	47.02470247024703	72.38723872387239	92.57925792579258	63.68636863686369	30.453045304530452
268	4.0	2.4	4.6	3.7	4.5	4846	2157	1358	2542	8504	48.45484548454845	21.56215621562156	13.571357135713571	25.412541254125415	85.03850385038504
269	3.4	4.3	4.4	4.5	3.1	1914	8110	9982	9498	9415	19.131913191319132	81.0981098109811	99.81998199819982	94.97949794979498	94.14941494149414
270	2.7	3.4	3.9	3.7	4.2	5073	816	4761	1853	5609	50.72507250725072	8.150815081508151	47.6047604760476	18.52185218521852	56.08560856085608
271	2.8	4.1	4.1	3.4	3.7	111	8033	1494	1072	647	1.1001100110011002	80.32803280328032	14.931493149314932	10.711071107110712	6.460646064606461
272	3.5	3.0	3.9	3.3	2.8	9366	9094	9621	7693	452	93.65936593659366	90.93909390939095	96.20962096209621	76.92769276927692	4.51045104510451
273	2.7	1.8	4.4	3.4	4.2	4562	9162	4388	4751	9467	45.614561456145616	91.61916191619162	43.874387438743874	47.5047504750475	94.66946694669467
274	2.9	3.7	3.2	2.5	3.6	1689	4243	3487	1841	8979	16.881688168816883	42.42424242424242	34.863486348634865	18.401840184018404	89.78897889788979
275	4.2	1.8	1.7	4.4	3.8	4823	9083	3479	8692	3156	48.22482248224823	90.82908290829083	34.78347834783479	86.91869186918692	31.553155315531555
276	3.4	2.1	3.7	3.0	3.7	4440	9685	4368	3521	3172	44.39443944394439	96.84968496849685	43.67436743674367	35.203520352035206	31.71317131713171
277	4.1	3.5	4.2	3.7	2.9	9798	9759	6960	5942	2800	97.97979797979798	97.5897589758976	69.5969596959696	59.41594159415941	27.992799279927993
278	3.6	3.6	3.3	2.7	2.6	1830	2146	6961	4492	3177	18.291829182918292	21.45214521452145	69.6069606960696	44.91449144914492	31.763176317631764
279	2.9	2.5	4.4	3.1	4.4	5704	4251	3832	5469	6032	57.03570357035703	42.50425042504251	38.313831383138314	54.685468546854686	60.31603160316031
280	2.7	3.3	4.6	1.8	3.7	5159	1950	3588	3495	5498	51.58515851585158	19.491949194919492	35.873587358735875	34.94349434943494	54.97549754975497
281	2.2	4.0	4.0	2.8	4.0	9992	5160	3374	9792	7203	99.91999199919992	51.59515951595159	33.73337333733373	97.91979197919792	72.02720272027203
282	1.2	3.3	3.4	2.1	3.6	4674	9324	6766	7627	2762	46.73467346734673	93.23932393239323	67.65676567656766	76.26762676267627	27.61276127612761
283	3.2	2.3	4.2	3.8	4.2	1665	8975	8801	5159	9867	16.641664166416643	89.74897489748976	88.00880088008802	51.58515851585158	98.66986698669868
284	2.0	4.5	3.9	2.5	3.3	4564	6339	7825	1505	765	45.63456345634563	63.38633863386338	78.24782478247825	15.041504150415042	7.640764076407641
285	1.7	3.0	3.7	2.6	4.0	1821	3260	2480	7496	3269	18.201820182018203	32.59325932593259	24.792479247924792	74.95749574957496	32.68326832683268
286	3.1	2.7	4.4	4.1	4.2	5691	6315	7014	9130	8256	56.90569056905691	63.14631463146315	70.13701370137014	91.29912991299129	82.55825582558256
287	2.3	2.8	3.6	4.4	4.0	5160	1706	7795	6502	6154	51.59515951595159	17.05170517051705	77.94779477947796	65.01650165016501	61.536153615361535
288	2.8	3.0	3.0	2.8	3.0	1757	5297	4725	2666	7700	17.561756175617564	52.96529652965296	47.244724472447245	26.652665266526654	76.997699769977
289	2.7	1.3	4.6	3.0	3.9	3265	2699	1462	4946	8799	32.64326432643264	26.982698269826983	14.611461146114612	49.454945494549456	87.98879887988798
290	1.8	4.5	4.2	3.4	4.1	8875	8615	3878	8099	9877	88.74887488748875	86.14861486148615	38.77387738773878	80.988098809881	98.76987698769877
291	4.4	2.5	3.4	4.6	4.3	2682	8616	6926	8095	5082	26.812681268126816	86.15861586158616	69.25692569256925	80.94809480948095	50.81508150815082
292	3.4	4.2	3.5	4.1	3.6	890	1359	7842	1991	2615	8.89088908890889	13.58135813581358	78.41784178417842	19.901990199019902	26.142614261426147
293	3.8	3.1	3.5	3.8	4.7	2787	9516	3880	9197	8213	27.86278627862786	95.15951595159517	38.793879387938794	91.96919691969197	82.12821282128213
294	1.3	3.2	2.9	2.6	3.3	8642	2689	9586	3863	8074	86.41864186418641	26.882688268826882	95.85958595859586	38.62386238623862	80.73807380738074
295	4.2	3.4	4.2	2.7	3.8	7243	5987	1215	6536	8107	72.42724272427242	59.86598659865987	12.141214121412142	65.35653565356536	81.06810681068107
296	2.7	3.3	4.2	3.3	2.6	3106	2670	4837	7392	1562	31.053105310531055	26.692669266926693	48.36483648364837	73.91739173917392	15.611561156115611
297	3.1	4.3	4.2	2.5	4.2	1560	5888	5541	4968	9322	15.59155915591559	58.87588758875888	55.40554055405541	49.67496749674967	93.21932193219322
298	3.4	4.2	3.6	3.6	4.2	6491	8789	2021	8049	6876	64.9064906490649	87.8887888788879	20.2020202020202	80.48804880488049	68.75687568756875
299	3.5	1.8	4.3	3.7	4.1	2546	8792	5449	5012	6511	25.452545254525454	87.91879187918792	54.485448544854485	50.11501150115012	65.10651065106511
300	2.9	1.9	3.4	3.4	4.3	73	8796	7602	3832	3952	0.7200720072007201	87.95879587958795	76.017601760176	38.313831383138314	39.513951395139514
301	2.4	3.6	3.3	2.8	3.9	7403	5442	2712	9991	9974	74.02740274027403	54.41544154415442	27.11271127112711	99.9099909990999	99.73997399739974
302	4.6	4.0	4.9	1.5	4.4	2663	401	9269	4906	7878	26.62266226622662	4.000400040004001	92.68926892689268	49.054905490549054	78.77787778777878
303	4.2	1.9	4.2	2.9	4.0	8777	8809	9296	6601	8223	87.76877687768777	88.0888088808881	92.95929592959295	66.006600660066	82.22822282228222
304	2.8	4.4	4.2	2.2	4.1	6360	425	4487	9365	8756	63.596359635963594	4.24042404240424	44.86448644864486	93.64936493649365	87.55875587558755
305	3.9	3.6	4.8	3.6	4.5	3981	210	7574	1497	3733	39.803980398039805	2.0902090209020905	75.73757375737574	14.96149614961496	37.32373237323732
306	3.1	3.3	3.0	2.6	4.0	8762	8703	9091	5990	4904	87.61876187618762	87.02870287028703	90.9090909090909	59.8959895989599	49.03490349034904
307	2.5	1.7	3.2	3.9	2.8	6373	2947	2623	2740	8089	63.72637263726373	29.46294629462946	26.222622262226224	27.39273927392739	80.88808880888088
308	3.7	3.0	4.1	2.6	2.9	3571	7984	6466	4461	8486	35.7035703570357	79.83798379837984	64.65646564656466	44.604460446044605	84.85848584858486
309	4.1	3.9	4.5	4.0	3.9	586	4765	84	5336	2568	5.8505850585058505	47.64476447644764	0.83008300830083	53.35533553355336	25.67256725672567
310	3.7	3.2	4.9	3.6	4.2	3929	7950	5378	2726	2450	39.283928392839286	79.49794979497949	53.775377537753776	27.25272527252725	24.49244924492449
311	3.4	3.4	3.6	3.2	3.7	583	4527	586	7581	2449	5.8205820582058205	45.26452645264526	5.8505850585058505	75.80758075807582	24.482448244824482
312	2.6	3.5	4.0	2.9	3.7	6403	6909	7696	875	6655	64.02640264026402	69.08690869086908	76.95769576957696	8.740874087408741	66.54665466546655
313	3.1	2.5	3.2	3.4	3.5	3078	6907	8070	456	4333	30.773077307730773	69.06690669066907	80.6980698069807	4.550455045504551	43.32433243324332
314	3.2	2.6	4.5	3.2	3.8	2042	1139	2861	3638	7458	20.412041204120413	11.381138113811382	28.6028602860286	36.37363736373637	74.57745774577458
315	1.4	2.2	2.5	3.7	2.3	2357	3184	2931	3568	4481	23.562356235623565	31.83318331833183	29.302930293029306	35.673567356735674	44.80448044804481
316	2.9	2.9	3.7	3.6	4.1	3939	2494	73	9429	2543	39.38393839383939	24.93249324932493	0.7200720072007201	94.28942894289429	25.422542254225423
317	3.5	3.7	3.7	3.2	4.5	6416	3066	4442	2719	9026	64.15641564156415	30.653065306530653	44.414441444144416	27.182718271827184	90.25902590259027
318	1.6	4.6	3.0	3.0	3.5	406	4564	2703	6147	6961	4.05040504050405	45.63456345634563	27.022702270227022	61.46614661466147	69.6069606960696
319	3.3	2.5	2.4	2.5	2.7	6463	1906	7455	2103	1238	64.62646264626463	19.051905190519054	74.54745474547455	21.02210221022102	12.37123712371237
320	3.3	3.5	4.1	4.1	3.4	9509	3049	7656	4862	9602	95.08950895089508	30.483048304830483	76.55765576557656	48.61486148614861	96.01960196019603
321	3.8	3.2	3.1	1.9	4.0	3310	1889	4952	6024	6558	33.09330933093309	18.88188818881888	49.51495149514952	60.236023602360234	65.57655765576558
